Player,Name,Position,Age,Height,Weight,Salary,Season,Postseason,Team,Games_played,Games_started,Minutes,FG_made,FG_attempted,FG_percent,3P_made,3P_attempted,3P_percent,FT_made,FT_attempted,FT_percent,Rebound_off,Rebound_def,Assists,Blocks,Steals,Fouls,Turnovers,Points
165,Jamal Crawford,SG,36,77,195,5675000,'06-'07,FALSE,NY,59,36,37.3,6,15,0.4,1.7,5.5,0.32,3.9,4.6,0.838,0.8,2.5,4.4,0.1,1,1.9,2.7,17.6
165,Jamal Crawford,SG,36,77,195,5675000,'07-'08,FALSE,NY,80,80,39.9,7.1,17.4,0.41,2.2,6.2,0.356,4.1,4.8,0.864,0.5,2.1,5,0.2,1,1.8,2.4,20.6
165,Jamal Crawford,SG,36,77,195,5675000,'08-'09,FALSE,GS,54,54,38.6,6.4,15.8,0.406,2,5.9,0.338,4.9,5.5,0.889,0.4,2.9,4.4,0.2,0.9,1.5,2.3,19.7
165,Jamal Crawford,SG,36,77,195,5675000,'08-'09,FALSE,NY,11,11,35.6,6.6,15.4,0.432,3.2,7,0.455,3.2,4.2,0.761,0.2,1.4,4.4,0,0.8,1.2,2.4,19.6
165,Jamal Crawford,SG,36,77,195,5675000,'09-'10,FALSE,ATL,79,0,31.1,6.3,14,0.449,2.1,5.4,0.382,3.4,4,0.857,0.4,2.1,3,0.2,0.8,1.7,1.7,18
165,Jamal Crawford,SG,36,77,195,5675000,'10-'11,FALSE,ATL,76,0,30.2,4.8,11.5,0.421,1.6,4.6,0.341,2.9,3.4,0.854,0.3,1.4,3.2,0.2,0.8,1.3,1.9,14.2
165,Jamal Crawford,SG,36,77,195,5675000,'11-'12,FALSE,POR,60,6,26.9,4.7,12.3,0.384,1.3,4.3,0.308,3.2,3.4,0.927,0.3,1.7,3.2,0.2,0.9,1.2,1.9,14
165,Jamal Crawford,SG,36,77,195,5675000,'12-'13,FALSE,LAC,76,0,29.3,5.9,13.4,0.438,2,5.2,0.376,2.8,3.3,0.871,0.3,1.4,2.5,0.2,1,0.9,1.9,16.5
165,Jamal Crawford,SG,36,77,195,5675000,'13-'14,FALSE,LAC,69,24,30.3,6.1,14.7,0.416,2.3,6.5,0.361,4,4.7,0.866,0.5,1.8,3.2,0.2,0.9,1.7,2,18.6
165,Jamal Crawford,SG,36,77,195,5675000,'14-'15,FALSE,LAC,64,4,26.6,5.2,13.1,0.396,1.9,5.7,0.327,3.5,3.9,0.901,0.3,1.7,2.5,0.2,0.9,1.7,1.4,15.8
165,Jamal Crawford,SG,36,77,195,5675000,'15-'16,FALSE,LAC,79,5,26.9,4.8,11.9,0.404,1.5,4.4,0.34,3.1,3.4,0.904,0.3,1.6,2.3,0.2,0.7,1.5,1.4,14.2
165,Jamal Crawford,SG,36,77,195,5675000,Career,FALSE,,1100,432,30.9,5.4,13.1,0.41,1.8,5,0.349,3,3.5,0.861,0.4,2,3.6,0.2,1,1.6,2,15.5
165,Jamal Crawford,SG,36,77,195,5675000,'09-'10,TRUE,ATL,11,0,31.9,5.1,14,0.364,1.6,4.5,0.36,4.5,5.3,0.845,0.1,2.6,2.7,0.1,0.8,2.4,1.8,16.3
165,Jamal Crawford,SG,36,77,195,5675000,'10-'11,TRUE,ATL,12,0,29.8,5.1,12.9,0.394,1.8,5,0.35,3.5,4.3,0.824,0.1,1.3,2.5,0.3,0.8,1.4,1.3,15.4
165,Jamal Crawford,SG,36,77,195,5675000,'12-'13,TRUE,LAC,6,0,26.8,4,10.3,0.387,1,3.7,0.273,1.8,1.8,1,0.3,1.7,1.7,0.2,0.5,1.5,0.7,10.8
165,Jamal Crawford,SG,36,77,195,5675000,'13-'14,TRUE,LAC,13,0,24.1,5.2,13.2,0.398,2.1,6.1,0.342,3,3.4,0.886,0.4,1.1,2,0.2,0.9,1.8,1.2,15.5
165,Jamal Crawford,SG,36,77,195,5675000,'14-'15,TRUE,LAC,14,0,27.1,4.8,13.3,0.36,1.3,5.3,0.243,1.9,2.1,0.867,0.4,1.7,1.9,0.2,0.9,2.4,1.2,12.7
165,Jamal Crawford,SG,36,77,195,5675000,'15-'16,TRUE,LAC,6,1,33.2,6.5,17.2,0.379,0.7,3.5,0.19,3.7,4.2,0.88,0.3,1.8,2.2,0,1.7,1.5,1.5,17.3
165,Jamal Crawford,SG,36,77,195,5675000,Career,TRUE,,62,1,28.4,5.1,13.4,0.379,1.5,4.9,0.307,3,3.5,0.863,0.3,1.7,2.2,0.2,0.9,1.9,1.3,14.7
215,Tim Duncan,C,40,83,250,5250000,'97-'98,FALSE,SA,82,82,39.1,8.6,15.7,0.549,0,0.1,0,3.9,5.9,0.662,3.3,8.6,2.7,2.5,0.7,3.1,3.4,21.1
215,Tim Duncan,C,40,83,250,5250000,'98-'99,FALSE,SA,50,50,39.3,8.4,16.9,0.495,0,0.1,0.143,4.9,7.2,0.69,3.2,8.2,2.4,2.5,0.9,2.9,2.9,21.7
215,Tim Duncan,C,40,83,250,5250000,'99-'00,FALSE,SA,74,74,38.9,8.5,17.3,0.49,0,0.1,0.091,6.2,8.1,0.761,3.5,8.9,3.2,2.2,0.9,2.8,3.3,23.2
215,Tim Duncan,C,40,83,250,5250000,'00-'01,FALSE,SA,82,82,38.7,8.6,17.1,0.499,0.1,0.3,0.259,5,8.1,0.618,3.2,9,3,2.3,0.9,3,3,22.2
215,Tim Duncan,C,40,83,250,5250000,'01-'02,FALSE,SA,82,82,40.6,9.3,18.3,0.508,0,0.1,0.1,6.8,8.5,0.799,3.3,9.4,3.7,2.5,0.7,2.6,3.2,25.5
215,Tim Duncan,C,40,83,250,5250000,'02-'03,FALSE,SA,81,81,39.3,8.8,17.2,0.513,0.1,0.3,0.273,5.6,7.8,0.71,3.2,9.7,3.9,2.9,0.7,2.9,3.1,23.3
215,Tim Duncan,C,40,83,250,5250000,'03-'04,FALSE,SA,69,68,36.6,8.6,17.1,0.501,0,0.2,0.167,5.1,8.5,0.599,3.3,9.2,3.1,2.7,0.9,2.4,2.7,22.3
215,Tim Duncan,C,40,83,250,5250000,'04-'05,FALSE,SA,66,66,33.4,7.8,15.8,0.496,0,0.1,0.333,4.6,6.9,0.67,3.1,8,2.7,2.6,0.7,2.2,1.9,20.3
215,Tim Duncan,C,40,83,250,5250000,'05-'06,FALSE,SA,80,80,34.8,7.2,14.8,0.484,0,0.1,0.4,4.2,6.7,0.629,2.9,8.1,3.2,2,0.9,2.7,2.5,18.6
215,Tim Duncan,C,40,83,250,5250000,'06-'07,FALSE,SA,80,80,34.1,7.7,14.1,0.546,0,0.1,0.111,4.5,7.1,0.637,2.7,7.9,3.4,2.4,0.8,2.5,2.8,20
215,Tim Duncan,C,40,83,250,5250000,'07-'08,FALSE,SA,78,78,34,7.5,15.1,0.497,0,0.1,0,4.3,5.9,0.73,3,8.3,2.8,1.9,0.7,2.4,2.3,19.3
215,Tim Duncan,C,40,83,250,5250000,'08-'09,FALSE,SA,75,75,33.6,7.4,14.8,0.504,0,0,0,4.5,6.4,0.692,2.7,8,3.5,1.7,0.5,2.3,2.2,19.3
215,Tim Duncan,C,40,83,250,5250000,'09-'10,FALSE,SA,78,77,31.3,7.2,13.9,0.518,0,0.1,0.182,3.5,4.8,0.725,2.8,7.3,3.2,1.5,0.6,1.9,1.8,17.9
215,Tim Duncan,C,40,83,250,5250000,'10-'11,FALSE,SA,76,76,28.4,5.5,11,0.5,0,0.1,0,2.4,3.4,0.716,2.2,6.7,2.7,1.9,0.7,1.6,1.6,13.4
215,Tim Duncan,C,40,83,250,5250000,'11-'12,FALSE,SA,58,58,28.2,6.2,12.6,0.492,0,0.1,0,3,4.3,0.695,1.9,7.1,2.3,1.5,0.7,1.7,1.7,15.4
215,Tim Duncan,C,40,83,250,5250000,'12-'13,FALSE,SA,69,69,30.1,7.1,14.1,0.502,0,0.1,0.286,3.6,4.3,0.817,1.8,8.1,2.7,2.7,0.7,1.7,2.1,17.8
215,Tim Duncan,C,40,83,250,5250000,'13-'14,FALSE,SA,74,74,29.2,6,12.2,0.49,0,0.1,0,3.1,4.3,0.731,2.1,7.6,3,1.9,0.6,1.8,2.1,15.1
215,Tim Duncan,C,40,83,250,5250000,'14-'15,FALSE,SA,77,77,28.9,5.4,10.6,0.512,0,0.1,0.286,3,4,0.74,2.2,6.9,3,2,0.8,2.1,1.7,13.9
215,Tim Duncan,C,40,83,250,5250000,'15-'16,FALSE,SA,61,60,25.2,3.5,7.2,0.488,0,0,0,1.5,2.1,0.702,1.9,5.4,2.7,1.3,0.8,2,1.5,8.6
215,Tim Duncan,C,40,83,250,5250000,Career,FALSE,,1392,1389,34,7.4,14.6,0.506,0,0.1,0.179,4.2,6.1,0.696,2.8,8.1,3,2.2,0.7,2.4,2.4,19
215,Tim Duncan,C,40,83,250,5250000,'97-'98,TRUE,SA,9,9,41.6,8.1,15.6,0.521,0,0.1,0,4.4,6.7,0.667,2.2,6.8,1.9,2.6,0.6,2.7,2.8,20.7
215,Tim Duncan,C,40,83,250,5250000,'98-'99,TRUE,SA,17,17,43.1,8.5,16.6,0.511,0,0.2,0,6.3,8.4,0.748,3.2,8.2,2.8,2.6,0.8,2.9,3.1,23.2
215,Tim Duncan,C,40,83,250,5250000,'00-'01,TRUE,SA,13,13,40.5,9.2,18.9,0.488,0.1,0.1,1,5.8,9.2,0.639,4.2,10.3,3.8,2.7,1.1,3.3,3.8,24.4
215,Tim Duncan,C,40,83,250,5250000,'01-'02,TRUE,SA,9,9,42.2,9.1,20.1,0.453,0.1,0.3,0.333,9.2,11.2,0.822,3.1,11.3,5,4.3,0.7,2.4,4.1,27.6
215,Tim Duncan,C,40,83,250,5250000,'02-'03,TRUE,SA,24,24,42.5,9.1,17.2,0.529,0,0.3,0,6.5,9.7,0.677,4,11.4,5.3,3.3,0.6,3.3,3.2,24.7
215,Tim Duncan,C,40,83,250,5250000,'03-'04,TRUE,SA,10,10,40.5,8.3,15.9,0.522,0,0.1,0,5.5,8.7,0.632,3.3,8,3.2,2,0.8,3.4,4.2,22.1
215,Tim Duncan,C,40,83,250,5250000,'04-'05,TRUE,SA,23,23,37.8,8.6,18.5,0.464,0,0.2,0.2,6.4,8.9,0.717,3.8,8.7,2.7,2.3,0.3,2.9,2.7,23.6
215,Tim Duncan,C,40,83,250,5250000,'05-'06,TRUE,SA,13,13,37.9,9.3,16.2,0.573,0,0.2,0,7.2,10.1,0.718,2.5,8,3.3,1.9,0.8,3.8,2.6,25.8
215,Tim Duncan,C,40,83,250,5250000,'06-'07,TRUE,SA,20,20,36.8,8.7,16.7,0.521,0,0,0,4.8,7.5,0.644,3.7,7.8,3.3,3.1,0.7,3,3,22.2
215,Tim Duncan,C,40,83,250,5250000,'07-'08,TRUE,SA,17,17,39.2,7.9,17.7,0.449,0.1,0.3,0.2,4.2,6.8,0.626,3.6,10.9,3.3,2.1,0.9,2.4,2.4,20.2
215,Tim Duncan,C,40,83,250,5250000,'08-'09,TRUE,SA,5,5,32.8,8.2,15.4,0.532,0,0,0,3.4,5.6,0.607,2.4,5.6,3.2,1.2,0.6,2.2,1.4,19.8
215,Tim Duncan,C,40,83,250,5250000,'09-'10,TRUE,SA,10,10,37.3,7.8,15,0.52,0.1,0.2,0.5,3.3,6.9,0.478,3,6.9,2.6,1.7,0.8,2.7,2.4,19
215,Tim Duncan,C,40,83,250,5250000,'10-'11,TRUE,SA,6,6,35.3,5.5,11.5,0.478,0,0,0,1.7,2.7,0.625,2.7,7.8,2.7,2.5,0.5,2.8,3,12.7
215,Tim Duncan,C,40,83,250,5250000,'11-'12,TRUE,SA,14,14,33.1,7.2,14.6,0.495,0,0.1,0,2.9,4.1,0.707,2.3,7.1,2.8,2.1,0.7,2.1,1.5,17.4
215,Tim Duncan,C,40,83,250,5250000,'12-'13,TRUE,SA,21,21,35,7.2,15.3,0.47,0,0,0,3.8,4.7,0.806,2.6,7.6,1.9,1.6,0.9,2.5,2,18.1
215,Tim Duncan,C,40,83,250,5250000,'13-'14,TRUE,SA,23,23,32.7,6.5,12.4,0.523,0,0.1,0,3.3,4.3,0.76,2.8,6.4,2,1.3,0.3,2.3,1.1,16.3
215,Tim Duncan,C,40,83,250,5250000,'14-'15,TRUE,SA,7,7,35.7,7.6,12.9,0.589,0,0.1,0,2.7,4.9,0.559,2.7,8.4,3.3,1.4,1.3,3.7,1,17.9
215,Tim Duncan,C,40,83,250,5250000,'15-'16,TRUE,SA,10,10,21.8,2.2,5.2,0.423,0,0,0,1.5,2.1,0.714,1,3.8,1.4,1.3,0.2,1.8,1,5.9
215,Tim Duncan,C,40,83,250,5250000,Career,TRUE,,251,251,37.3,7.9,15.7,0.501,0,0.1,0.143,4.8,7,0.689,3.1,8.3,3,2.3,0.7,2.8,2.5,20.6
261,Kevin Garnett,PF,39,83,240,8500000,'95-'96,FALSE,MIN,80,43,28.7,4.5,9.2,0.491,0.1,0.4,0.286,1.3,1.9,0.705,2.2,4.1,1.8,1.6,1.1,2.4,1.4,10.4
261,Kevin Garnett,PF,39,83,240,8500000,'96-'97,FALSE,MIN,77,77,38.9,7.1,14.3,0.499,0.1,0.3,0.286,2.7,3.5,0.754,2.5,5.6,3.1,2.1,1.4,2.6,2.3,17
261,Kevin Garnett,PF,39,83,240,8500000,'97-'98,FALSE,MIN,82,82,39.3,7.7,15.8,0.491,0,0.2,0.188,3,4,0.738,2.7,6.9,4.2,1.8,1.7,2.7,2.3,18.5
261,Kevin Garnett,PF,39,83,240,8500000,'98-'99,FALSE,MIN,47,47,37.9,8.8,19.1,0.46,0.1,0.3,0.286,3.1,4.4,0.704,3.5,6.9,4.3,1.8,1.7,3.2,2.9,20.8
261,Kevin Garnett,PF,39,83,240,8500000,'99-'00,FALSE,MIN,81,81,40,9.4,18.8,0.497,0.4,1,0.37,3.8,5,0.765,2.8,9.1,5,1.6,1.5,2.5,3.3,22.9
261,Kevin Garnett,PF,39,83,240,8500000,'00-'01,FALSE,MIN,81,81,39.5,8.7,18.2,0.477,0.2,0.8,0.288,4.4,5.8,0.764,2.7,8.7,5,1.8,1.4,2.5,2.8,22
261,Kevin Garnett,PF,39,83,240,8500000,'01-'02,FALSE,MIN,81,81,39.2,8.1,17.3,0.47,0.5,1.4,0.319,4.4,5.5,0.801,3,9.1,5.2,1.6,1.2,2.3,2.8,21.2
261,Kevin Garnett,PF,39,83,240,8500000,'02-'03,FALSE,MIN,82,82,40.5,9.1,18.1,0.502,0.2,0.9,0.282,4.6,6.1,0.751,3,10.5,6,1.6,1.4,2.4,2.8,23
261,Kevin Garnett,PF,39,83,240,8500000,'03-'04,FALSE,MIN,82,82,39.4,9.8,19.6,0.499,0.1,0.5,0.256,4.5,5.7,0.791,3,10.9,5,2.2,1.5,2.5,2.6,24.2
261,Kevin Garnett,PF,39,83,240,8500000,'04-'05,FALSE,MIN,82,82,38.1,8.3,16.6,0.502,0.1,0.3,0.24,5.4,6.7,0.811,3,10.5,5.7,1.4,1.5,2.5,2.7,22.2
261,Kevin Garnett,PF,39,83,240,8500000,'05-'06,FALSE,MIN,76,76,38.9,8.2,15.7,0.526,0.1,0.4,0.267,5.2,6.4,0.81,2.8,9.9,4.1,1.4,1.4,2.7,2.4,21.8
261,Kevin Garnett,PF,39,83,240,8500000,'06-'07,FALSE,MIN,76,76,39.4,8.4,17.6,0.476,0.2,0.7,0.214,5.5,6.6,0.835,2.4,10.4,4.1,1.7,1.2,2.4,2.7,22.4
261,Kevin Garnett,PF,39,83,240,8500000,'07-'08,FALSE,BOS,71,71,32.8,7.5,13.9,0.539,0,0.2,0,3.8,4.7,0.801,1.9,7.3,3.4,1.3,1.4,2.3,1.9,18.8
261,Kevin Garnett,PF,39,83,240,8500000,'08-'09,FALSE,BOS,57,57,31.1,6.9,13,0.531,0,0.1,0.25,1.9,2.3,0.841,1.4,7.1,2.5,1.2,1.1,2.2,1.6,15.8
261,Kevin Garnett,PF,39,83,240,8500000,'09-'10,FALSE,BOS,69,69,29.9,5.8,11.2,0.521,0,0.1,0.2,2.7,3.2,0.837,1.1,6.2,2.7,0.8,1,2.5,1.5,14.3
261,Kevin Garnett,PF,39,83,240,8500000,'10-'11,FALSE,BOS,71,71,31.3,6.1,11.6,0.528,0,0.1,0.2,2.6,3.1,0.862,1.2,7.7,2.4,0.8,1.3,2.1,1.6,14.9
261,Kevin Garnett,PF,39,83,240,8500000,'11-'12,FALSE,BOS,60,60,31.1,6.5,13,0.503,0.1,0.2,0.333,2.7,3.2,0.857,1.1,7.1,2.9,1,0.9,2.4,1.8,15.8
261,Kevin Garnett,PF,39,83,240,8500000,'12-'13,FALSE,BOS,68,68,29.7,6.2,12.5,0.496,0,0.2,0.125,2.3,3,0.786,1.1,6.7,2.3,0.9,1.1,2.3,1.6,14.8
261,Kevin Garnett,PF,39,83,240,8500000,'13-'14,FALSE,BKN,54,54,20.5,2.9,6.6,0.441,0,0.1,0,0.7,0.9,0.809,1.1,5.5,1.5,0.7,0.8,2.3,1.3,6.5
261,Kevin Garnett,PF,39,83,240,8500000,'14-'15,FALSE,MIN,5,5,19.6,3.6,6.2,0.581,0,0.2,0,0.4,0.8,0.5,0.4,4.8,1.6,0.8,1,2.6,0.2,7.6
261,Kevin Garnett,PF,39,83,240,8500000,'14-'15,FALSE,BKN,42,42,20.3,3,6.5,0.455,0,0.1,0.167,0.8,1,0.829,1.1,5.7,1.6,0.3,1,2.3,1.1,6.8
261,Kevin Garnett,PF,39,83,240,8500000,'15-'16,FALSE,MIN,38,38,14.6,1.4,3,0.47,0,0,0,0.4,0.6,0.667,0.4,3.6,1.6,0.3,0.7,1.8,0.4,3.2
261,Kevin Garnett,PF,39,83,240,8500000,Career,FALSE,,1462,1425,34.5,7.2,14.5,0.497,0.1,0.4,0.275,3.3,4.2,0.789,2.2,7.8,3.7,1.4,1.3,2.4,2.2,17.8
261,Kevin Garnett,PF,39,83,240,8500000,'96-'97,TRUE,MIN,3,3,41.7,8,17,0.471,0.3,0.3,1,1,1,1,4.7,4.7,3.7,1,1.3,2,1.3,17.3
261,Kevin Garnett,PF,39,83,240,8500000,'97-'98,TRUE,MIN,5,5,38.8,7.2,15,0.48,0,0,0,1.4,1.8,0.778,3.4,6.2,4,2.4,0.8,3.4,4.4,15.8
261,Kevin Garnett,PF,39,83,240,8500000,'98-'99,TRUE,MIN,4,4,42.5,8.8,19.8,0.443,0,0.5,0,4.3,5.8,0.739,4,8,3.8,2,1.8,2.5,3.3,21.8
261,Kevin Garnett,PF,39,83,240,8500000,'99-'00,TRUE,MIN,4,4,42.8,7.5,19.5,0.385,0.5,0.8,0.667,3.3,4,0.813,3.3,7.5,8.8,0.8,1.3,3,2.8,18.8
261,Kevin Garnett,PF,39,83,240,8500000,'00-'01,TRUE,MIN,4,4,41.3,6.8,14.5,0.466,0,0.8,0,7.5,9,0.833,2.5,9.5,4.3,1.5,1,3.3,1.5,21
261,Kevin Garnett,PF,39,83,240,8500000,'01-'02,TRUE,MIN,3,3,43.3,8,18.7,0.429,0.3,0.7,0.5,7.7,10.7,0.719,5.3,13.3,5,1.7,1.7,3.7,4,24
261,Kevin Garnett,PF,39,83,240,8500000,'02-'03,TRUE,MIN,6,6,44.2,11.8,23,0.514,0.5,1.5,0.333,2.8,4.7,0.607,1.8,13.8,5.2,1.7,1.7,3.8,3,27
261,Kevin Garnett,PF,39,83,240,8500000,'03-'04,TRUE,MIN,18,18,43.5,9.3,20.7,0.452,0.3,0.9,0.313,5.4,6.9,0.776,2.2,12.4,5.1,2.3,1.3,3.2,4.2,24.3
261,Kevin Garnett,PF,39,83,240,8500000,'07-'08,TRUE,BOS,26,26,38,8.3,16.8,0.495,0.1,0.3,0.25,3.6,4.5,0.81,2.8,7.8,3.3,1.1,1.3,2.8,2.1,20.4
261,Kevin Garnett,PF,39,83,240,8500000,'09-'10,TRUE,BOS,23,23,33.3,6.5,13.1,0.495,0,0.1,0,2,2.4,0.839,1.4,6,2.5,0.9,1.1,3.2,1.3,15
261,Kevin Garnett,PF,39,83,240,8500000,'10-'11,TRUE,BOS,9,9,36.4,6.2,14.1,0.441,0,0.1,0,2.4,3.2,0.759,2.3,8.6,2.6,1,1.9,3,2.1,14.9
261,Kevin Garnett,PF,39,83,240,8500000,'11-'12,TRUE,BOS,20,20,36.9,8,16,0.497,0.1,0.2,0.25,3.3,4,0.813,1.6,8.8,1.5,1.5,1.2,3,2.2,19.2
261,Kevin Garnett,PF,39,83,240,8500000,'12-'13,TRUE,BOS,6,6,35.3,5,10,0.5,0,0.3,0,2.7,2.8,0.941,1.5,12.2,3.5,1,0.8,3.8,3.2,12.7
261,Kevin Garnett,PF,39,83,240,8500000,'13-'14,TRUE,BKN,12,12,20.8,2.8,5.3,0.524,0,0.2,0,1.4,1.9,0.739,1.6,4.8,1.3,0.4,0.8,2.1,1.1,6.9
261,Kevin Garnett,PF,39,83,240,8500000,Career,TRUE,,143,143,36.9,7.4,15.5,0.478,0.1,0.4,0.273,3.3,4.1,0.789,2.2,8.5,3.3,1.3,1.2,3,2.4,18.2
272,Manu Ginobili,SG,38,78,205,2814000,'02-'03,FALSE,SA,69,5,20.7,2.5,5.8,0.438,0.7,2.1,0.345,1.8,2.5,0.737,0.7,1.7,2,0.2,1.4,2.5,1.4,7.6
272,Manu Ginobili,SG,38,78,205,2814000,'03-'04,FALSE,SA,77,38,29.4,4.3,10.2,0.418,1.1,3.2,0.359,3.1,3.9,0.802,1.1,3.4,3.8,0.2,1.8,2.4,2.1,12.8
272,Manu Ginobili,SG,38,78,205,2814000,'04-'05,FALSE,SA,74,74,29.6,5,10.5,0.471,1.3,3.5,0.376,4.8,6,0.803,1,3.4,3.9,0.4,1.6,2.6,2.3,16
272,Manu Ginobili,SG,38,78,205,2814000,'05-'06,FALSE,SA,65,56,27.9,4.8,10.3,0.462,1.3,3.3,0.382,4.3,5.5,0.778,0.7,2.9,3.6,0.4,1.6,2.4,1.9,15.1
272,Manu Ginobili,SG,38,78,205,2814000,'06-'07,FALSE,SA,75,36,27.5,5.3,11.4,0.464,1.7,4.3,0.396,4.3,5,0.86,0.8,3.6,3.5,0.4,1.5,2.1,2.1,16.5
272,Manu Ginobili,SG,38,78,205,2814000,'07-'08,FALSE,SA,74,23,31,6.1,13.3,0.46,2.1,5.3,0.401,5.1,6,0.86,0.9,3.9,4.5,0.4,1.5,2.3,2.7,19.5
272,Manu Ginobili,SG,38,78,205,2814000,'08-'09,FALSE,SA,44,7,26.8,5.1,11.2,0.454,1.6,4.8,0.33,3.8,4.3,0.884,0.6,4,3.6,0.4,1.5,2,2,15.5
272,Manu Ginobili,SG,38,78,205,2814000,'09-'10,FALSE,SA,75,21,28.7,5.3,12,0.441,1.8,4.7,0.377,4.1,4.7,0.87,0.9,2.9,4.9,0.3,1.4,2.1,2.1,16.5
272,Manu Ginobili,SG,38,78,205,2814000,'10-'11,FALSE,SA,80,79,30.3,5.5,12.7,0.433,1.9,5.5,0.349,4.5,5.1,0.871,0.5,3.2,4.9,0.4,1.5,2,2.2,17.4
272,Manu Ginobili,SG,38,78,205,2814000,'11-'12,FALSE,SA,34,7,23.3,4.4,8.4,0.526,1.5,3.7,0.413,2.6,3,0.871,0.5,2.9,4.4,0.4,0.7,1.6,1.9,12.9
272,Manu Ginobili,SG,38,78,205,2814000,'12-'13,FALSE,SA,60,0,23.2,3.8,9,0.425,1.4,3.9,0.353,2.7,3.4,0.796,0.5,2.9,4.6,0.2,1.3,1.9,2.2,11.8
272,Manu Ginobili,SG,38,78,205,2814000,'13-'14,FALSE,SA,68,3,22.8,4.3,9.2,0.469,1.3,3.8,0.349,2.4,2.8,0.851,0.4,2.5,4.3,0.3,1,1.9,2,12.3
272,Manu Ginobili,SG,38,78,205,2814000,'14-'15,FALSE,SA,70,0,22.7,3.6,8.4,0.426,1.3,3.7,0.345,2.1,2.9,0.721,0.4,2.6,4.2,0.3,1,2,2.2,10.5
272,Manu Ginobili,SG,38,78,205,2814000,'15-'16,FALSE,SA,58,0,19.6,3.4,7.5,0.453,1.2,3.1,0.391,1.6,1.9,0.813,0.5,2.1,3.1,0.2,1.1,1.7,1.7,9.6
272,Manu Ginobili,SG,38,78,205,2814000,Career,FALSE,,923,349,26.3,4.6,10.1,0.45,1.5,3.9,0.369,3.4,4.2,0.827,0.7,3,4,0.3,1.4,2.1,2.1,14
272,Manu Ginobili,SG,38,78,205,2814000,'02-'03,TRUE,SA,24,0,27.5,3,7.7,0.386,1.2,3,0.384,2.3,3.1,0.757,1.2,2.6,2.9,0.4,1.7,2.6,1.5,9.4
272,Manu Ginobili,SG,38,78,205,2814000,'03-'04,TRUE,SA,10,0,28,4.2,9.4,0.447,1,3.5,0.286,3.6,4.4,0.818,1.5,3.8,3.1,0.1,1.7,3,2.1,13
272,Manu Ginobili,SG,38,78,205,2814000,'04-'05,TRUE,SA,23,15,33.6,6.3,12.4,0.507,1.8,4.2,0.438,6.4,8,0.795,0.8,5,4.2,0.3,1.2,3,2.9,20.8
272,Manu Ginobili,SG,38,78,205,2814000,'05-'06,TRUE,SA,13,11,32.8,5.8,12.1,0.484,1.1,3.2,0.333,5.6,6.7,0.839,0.7,3.9,3,0.5,1.5,3.3,2.5,18.4
272,Manu Ginobili,SG,38,78,205,2814000,'06-'07,TRUE,SA,20,0,30.1,5,12.4,0.401,1.9,5,0.384,4.9,5.8,0.836,0.8,4.7,3.7,0.2,1.7,3.1,2.1,16.7
272,Manu Ginobili,SG,38,78,205,2814000,'07-'08,TRUE,SA,17,6,32.9,5.8,13.6,0.422,2.2,6,0.373,4.1,4.5,0.896,0.8,2.9,3.9,0.3,0.6,2.8,2.8,17.8
272,Manu Ginobili,SG,38,78,205,2814000,'09-'10,TRUE,SA,10,10,35.2,5.8,14,0.414,2,6,0.333,5.8,6.7,0.866,0.4,3.3,6,0.2,2.6,3,3,19.4
272,Manu Ginobili,SG,38,78,205,2814000,'10-'11,TRUE,SA,5,5,34.8,6.2,14,0.443,1.8,5.6,0.321,6.4,8.2,0.78,0.4,3.6,4.2,0.6,2.6,2.6,3.4,20.6
272,Manu Ginobili,SG,38,78,205,2814000,'11-'12,TRUE,SA,14,2,27.9,4.6,10.4,0.448,1.6,4.9,0.338,3.4,4,0.857,0.6,2.9,4,0.3,0.7,2.6,3,14.4
272,Manu Ginobili,SG,38,78,205,2814000,'12-'13,TRUE,SA,21,3,26.7,3.7,9.2,0.399,1.4,4.6,0.302,2.8,3.8,0.738,0.4,3.3,5,0.3,1.1,2.5,2.6,11.5
272,Manu Ginobili,SG,38,78,205,2814000,'13-'14,TRUE,SA,23,0,25.5,4.5,10.3,0.439,1.8,4.6,0.39,3.5,4.1,0.862,0.4,2.9,4.1,0.1,1.6,2.6,2.3,14.3
272,Manu Ginobili,SG,38,78,205,2814000,'14-'15,TRUE,SA,7,0,18.7,2.1,6.1,0.349,1.1,3.1,0.364,2.6,3.3,0.783,0.6,2.9,4.6,0.9,0.6,2.7,2,8
272,Manu Ginobili,SG,38,78,205,2814000,'15-'16,TRUE,SA,10,0,19.2,2,4.7,0.426,0.9,2.1,0.429,1.8,2.3,0.783,0.6,2.1,2.5,0.3,0.8,2.5,0.7,6.7
272,Manu Ginobili,SG,38,78,205,2814000,Career,TRUE,,197,52,28.9,4.6,10.5,0.434,1.6,4.3,0.365,4,4.9,0.819,0.7,3.4,3.9,0.3,1.4,2.8,2.3,14.7
557,Andre Miller,PG,40,75,200,250750,'99-'00,FALSE,CLE,82,36,25.5,4.1,9.2,0.449,0.1,0.6,0.204,2.8,3.6,0.774,1,2.4,5.8,0.2,1,2.4,2,11.1
557,Andre Miller,PG,40,75,200,250750,'00-'01,FALSE,CLE,82,82,34.7,5.5,12.2,0.452,0.2,0.8,0.266,4.6,5.5,0.833,1.2,3.2,8,0.3,1.5,2.8,3.2,15.8
